7.00 1 395.1461 402.2252 1.5839 0.5125
7.00 2 456.4812 100.2700 0.2819 -0.1609
7.00 3 163.8371 378.8507 -1.3019 -1.5819
7.00 4 137.7879 281.7469 -0.2975 0.8727
7.00 5 240.2317 315.4384 0.4821 0.3213
7.00 6 182.6950 255.2436 0.1107 -0.4644
7.00 7 470.6329 454.8997 -1.8698 -1.0309
7.00 8 318.6524 360.8060 0.0336 0.0152
7.00 9 74.7935 316.1318 0.9870 2.9454
8.00 0 422.3905 201.4863 0.5887 0.8742
8.00 1 397.2630 402.7130 2.1169 0.4878
8.00 2 456.8874 99.1682 0.4061 -1.1018
8.00 3 162.1143 376.2725 -1.7228 -2.5782
8.00 4 137.4798 281.8383 -0.3081 0.0914
8.00 5 240.6164 315.8008 0.3847 0.3623
8.00 6 182.8396 254.6473 0.1446 -0.5963
8.00 7 468.1798 453.6148 -2.4531 -1.2849
8.00 8 318.5906 360.4392 -0.0617 -0.3668
8.00 9 75.6276 318.5521 0.8341 2.4203
9.00 0 423.1104 202.1898 0.7199 0.7035
9.00 1 399.9565 403.1764 2.6934 0.4634
9.00 2 457.4132 98.5707 0.5258 -0.5975
9.00 3 159.9176 372.4372 -2.1967 -3.8353
9.00 4 137.1263 280.9871 -0.3535 -0.8512
9.00 5 240.8918 316.1818 0.2754 0.3811
9.00 6 183.0184 253.8766 0.1788 -0.7707
9.00 7 465.3530 451.5546 -2.8267 -2.0602
9.00 8 318.4573 359.6723 -0.1333 -0.7669
9.00 9 76.2020 320.2872 0.5744 1.7351
10.00 0 423.9936 202.7151 0.8832 0.5253
10.00 1 403.2899 403.6485 3.3334 0.4720
10.00 2 458.0879 98.5704 0.6748 -0.0003
10.00 3 157.2559 368.2504 -2.6617 -4.1867
10.00 4 136.7040 279.0602 -0.4222 -1.9269
10.00 5 241.0454 316.5891 0.1536 0.4072
10.00 6 183.2246 252.8688 0.2062 -1.0078
10.00 7 462.1131 448.6589 -3.2399 -2.8957
10.00 8 318.5629 359.2950 0.1056 -0.3773
10.00 9 75.5215 319.4209 -0.6805 -0.8663
11.00 0 425.0549 203.0413 1.0613 0.3262
11.00 1 406.5413 403.7628 3.2514 0.1143
11.00 2 458.9076 99.2528 0.8196 0.6824
11.00 3 154.8915 364.9480 -2.3643 -3.3024
11.00 4 136.1762 277.9664 -0.5278 -1.0938
11.00 5 241.0625 317.0369 0.0171 0.4478
11.00 6 183.4416 251.5700 0.2170 -1.2988
11.00 7 458.4228 446.9176 -3.6904 -1.7412
11.00 8 318.9088 359.3144 0.3459 0.0194
11.00 9 74.4453 317.5336 -1.0762 -1.8873
12.00 0 426.3076 203.1537 1.2527 0.1124
12.00 1 409.7023 403.5465 3.1610 -0.2163
12.00 2 459.8577 100.6953 0.9501 1.4425
12.00 3 152.8575 362.7679 -2.0341 -2.1801
12.00 4 135.5193 277.7608 -0.6569 -0.2056
12.00 5 240.9338 317.5464 -0.1287 0.5095
12.00 6 183.6448 249.9222 0.2032 -1.6478
12.00 7 454.8685 446.1313 -3.5543 -0.7863
12.00 8 319.5040 359.7384 0.5952 0.4240
12.00 9 72.8955 314.4987 -1.5498 -3.0349
13.00 0 427.7583 203.0456 1.4508 -0.1081
13.00 1 412.7719 403.0680 3.0696 -0.4785
13.00 2 460.8204 100.3339 0.9627 -0.3614
13.00 3 151.1708 361.8882 -1.6867 -0.8797
13.00 4 134.7169 278.4968 -0.8024 0.7360
13.00 5 240.6381 318.0898 -0.2957 0.5434
13.00 6 184.0022 248.7598 0.3574 -1.1625
13.00 7 451.4395 446.3705 -3.4290 0.2392
13.00 8 320.3806 360.6440 0.8766 0.9056
13.00 9 70.9370 310.4424 -1.9585 -4.0563
14.00 0 429.3946 202.7262 1.6362 -0.3194
14.00 1 415.3839 402.2882 2.6120 -0.7797
14.00 2 461.6781 99.9147 0.8577 -0.4192
14.00 3 149.9211 362.3336 -1.2498 0.4454
14.00 4 133.7937 280.1711 -0.9232 1.6743
14.00 5 240.1738 318.6228 -0.4643 0.5329
14.00 6 184.4783 248.0441 0.4762 -0.7157
14.00 7 448.1282 447.6936 -3.3113 1.3230
14.00 8 320.9681 360.9846 0.5875 0.3406
14.00 9 68.6681 305.7720 -2.2689 -4.6704
15.00 0 431.2086 202.2001 1.8141 -0.5260
15.00 1 417.4845 401.1337 2.1006 -1.1546
15.00 2 462.2892 98.4527 0.6111 -1.4620
15.00 3 149.2740 364.2537 -0.6471 1.9201
15.00 4 132.6952 280.4424 -1.0986 0.2713
15.00 5 239.5641 319.1754 -0.6097 0.5526
15.00 6 185.0204 247.7359 0.5421 -0.3082
15.00 7 443.9494 447.3375 -4.1787 -0.3561
15.00 8 321.2877 360.7880 0.3195 -0.1966
15.00 9 67.8852 303.6118 -0.7829 -2.1603
16.00 0 432.7893 201.6111 1.5806 -0.5890
16.00 1 419.0414 399.5536 1.5569 -1.5801
16.00 2 462.6149 95.8267 0.3257 -2.6260
16.00 3 149.2092 367.5348 -0.0648 3.2811
16.00 4 131.4309 279.3539 -1.2643 -1.0885
16.00 5 239.0941 319.8292 -0.4700 0.6539
16.00 6 185.5802 247.7645 0.5597 0.0286
16.00 7 438.8465 445.1995 -5.1029 -2.1380
16.00 8 321.3538 360.1044 0.0661 -0.6837
16.00 9 68.6248 304.3420 0.7396 0.7302
17.00 0 434.0974 200.9452 1.3081 -0.6659
17.00 1 420.6764 398.2608 1.6350 -1.2928
17.00 2 462.6186 91.8756 0.0037 -3.9511
17.00 3 149.7089 372.1093 0.4997 4.5746
17.00 4 130.1291 279.2317 -1.3018 -0.1222
17.00 5 238.7607 320.5942 -0.3334 0.7650
17.00 6 186.1274 248.0869 0.5473 0.3225
17.00 7 433.6377 441.6552 -5.2089 -3.5442
17.00 8 321.1701 358.9867 -0.1838 -1.1176
17.00 9 70.9269 308.2842 2.3020 3.9422
18.00 0 435.0984 200.1960 1.0010 -0.7492
18.00 1 421.9834 396.0562 1.3070 -2.2046
18.00 2 462.2227 86.4501 -0.3959 -5.4256
18.00 3 150.6127 378.3427 0.9037 6.2333
18.00 4 128.7916 280.1750 -1.3375 0.9433
18.00 5 238.4822 321.2512 -0.2785 0.6571
18.00 6 186.6599 248.6832 0.5325 0.5962
18.00 7 428.2255 436.5835 -5.4122 -5.0717
18.00 8 320.6883 357.8237 -0.4818 -1.1630
18.00 9 74.7517 314.4832 3.8248 6.1990
19.00 0 435.7915 199.3859 0.6932 -0.8101
19.00 1 422.8988 392.9138 0.9154 -3.1424
19.00 2 461.8418 82.5325 -0.3809 -3.9176
19.00 3 151.1602 384.6948 0.5475 6.3521
19.00 4 126.8097 280.3456 -1.9819 0.1706
19.00 5 238.2535 321.7874 -0.2287 0.5361
19.00 6 187.1674 249.5247 0.5075 0.8415
19.00 7 422.8444 432.3460 -5.3811 -4.2376
19.00 8 319.9151 356.6072 -0.7731 -1.2165
19.00 9 77.8552 319.2848 3.1035 4.8015
20.00 0 436.3854 198.8752 0.5939 -0.5107
20.00 1 423.3838 388.8364 0.4849 -4.0774
20.00 2 461.5227 80.2523 -0.3191 -2.2802
20.00 3 150.8763 388.1072 -0.2839 3.4125
20.00 4 124.1496 279.6563 -2.6601 -0.6893
20.00 5 238.0573 322.1677 -0.1962 0.3804
20.00 6 187.6377 250.5931 0.4703 1.0683
20.00 7 417.4988 429.0468 -5.3456 -3.2991
20.00 8 319.3324 355.8396 -0.5827 -0.7676
20.00 9 80.3068 322.7426 2.4516 3.4579
21.00 0 436.8664 198.6672 0.4810 -0.2080
21.00 1 424.0214 385.7221 0.6376 -3.1143
21.00 2 461.3202 79.6798 -0.2025 -0.5725
21.00 3 149.7836 388.3326 -1.0927 0.2253
21.00 4 122.3339 280.8860 -1.8157 1.2297
21.00 5 237.8601 322.3504 -0.1972 0.1826
21.00 6 188.1366 251.4575 0.4989 0.8644
21.00 7 412.3141 424.2577 -5.1847 -4.7892
21.00 8 318.9006 355.4591 -0.4318 -0.3806
21.00 9 82.2009 323.8487 1.8941 1.1061
22.00 0 437.2281 198.7801 0.3617 0.1129
22.00 1 424.8148 383.5218 0.7934 -2.2003
22.00 2 460.9890 76.7878 -0.3313 -2.8920
22.00 3 146.6821 386.0142 -3.1015 -2.3183
22.00 4 119.8386 281.1814 -2.4953 0.2954
22.00 5 237.6564 322.3196 -0.2037 -0.0308
22.00 6 188.6627 252.1258 0.5261 0.6683
22.00 7 407.2897 417.8974 -5.0244 -6.3603
22.00 8 318.6081 355.4362 -0.2925 -0.0229
22.00 9 83.5641 322.7241 1.3632 -1.1247
23.00 0 437.4778 199.1966 0.2497 0.4165
23.00 1 425.7821 382.2100 0.9673 -1.3117
23.00 2 460.5647 71.5116 -0.4242 -5.2761
23.00 3 141.4864 381.1092 -5.1957 -4.9051
23.00 4 117.5244 283.6942 -2.3142 2.5128
23.00 5 237.4372 322.0680 -0.2193 -0.2515
23.00 6 189.2177 252.6334 0.5550 0.5076
23.00 7 402.6135 411.7785 -4.6762 -6.1189
23.00 8 318.4551 355.7841 -0.1529 0.3479
23.00 9 84.3265 319.3966 0.7624 -3.3275
24.00 0 437.6305 199.8835 0.1527 0.6870
24.00 1 426.9572 381.8069 1.1751 -0.4031
24.00 2 460.0802 63.7652 -0.4846 -7.7464
24.00 3 134.1593 373.6157 -7.3271 -7.4935
24.00 4 115.4744 288.5980 -2.0500 4.9038
24.00 5 237.1835 321.5551 -0.2537 -0.5130
24.00 6 189.8245 253.0366 0.6068 0.4031
24.00 7 398.3848 405.9504 -4.2287 -5.8281
24.00 8 318.4440 356.5165 -0.0111 0.7324
24.00 9 84.6428 314.6964 0.3163 -4.7002
25.00 0 437.6773 200.8401 0.0467 0.9566
25.00 1 428.3939 382.3632 1.4367 0.5563
25.00 2 459.6884 59.2558 -0.3917 -4.5094
25.00 3 126.6232 368.9250 -7.5361 -4.6906
25.00 4 113.6095 295.8700 -1.8649 7.2720
25.00 5 236.8961 320.7655 -0.2874 -0.7896
25.00 6 190.4963 253.3484 0.6718 0.3119
25.00 7 395.2691 399.0264 -3.1157 -6.9240
25.00 8 318.5677 357.6266 0.1237 1.1101
25.00 9 84.4296 308.5496 -0.2132 -6.1468
26.00 0 437.4974 201.8158 -0.1798 0.9757
26.00 1 430.1495 383.9456 1.7556 1.5823
26.00 2 458.8559 52.7430 -0.8325 -6.5129
26.00 3 119.3698 362.9835 -7.2534 -5.9415
26.00 4 110.9398 300.3708 -2.6697 4.5008
26.00 5 236.5787 319.7103 -0.3174 -1.0552
26.00 6 190.7784 253.2915 0.2821 -0.0569
26.00 7 392.1127 393.6328 -3.1563 -5.3937
26.00 8 318.8199 359.1140 0.2522 1.4874
26.00 9 83.4897 302.9768 -0.9399 -5.5728
27.00 0 437.0817 202.7830 -0.4158 0.9672
27.00 1 432.8547 385.7379 2.7052 1.7923
27.00 2 457.5408 44.1318 -1.3151 -8.6111
27.00 3 112.5267 354.8867 -6.8431 -8.0968
27.00 4 108.1825 305.9412 -2.7573 5.5704
27.00 5 236.4597 318.7604 -0.1190 -0.9499
27.00 6 190.6742 252.9007 -0.1041 -0.3908
27.00 7 388.9038 389.8607 -3.2089 -3.7720
27.00 8 319.1757 360.9557 0.3559 1.8417
27.00 9 81.8708 298.0656 -1.6190 -4.9113
28.00 0 436.4023 203.7404 -0.6794 0.9574
28.00 1 436.5284 387.7608 3.6737 2.0230
28.00 2 456.4593 35.4611 -1.0814 -8.6707
28.00 3 105.6901 345.7539 -6.8366 -9.1327
28.00 4 104.2184 310.0177 -3.9641 4.0765
28.00 5 236.5245 317.8892 0.0648 -0.8713
28.00 6 190.1719 252.1891 -0.5023 -0.7117
28.00 7 385.6058 384.3609 -3.2981 -5.4998
28.00 8 319.4480 362.3357 0.2723 1.3800
28.00 9 81.9579 295.8511 0.0871 -2.2145
29.00 0 435.4361 204.6578 -0.9662 0.9174
29.00 1 441.1829 390.0549 4.6545 2.2940
29.00 2 455.3538 26.6569 -1.1055 -8.8042
29.00 3 99.3776 333.8267 -6.3125 -11.9272
29.00 4 100.2553 313.6261 -3.9632 3.6084
29.00 5 236.7562 317.0819 0.2316 -0.8073
29.00 6 189.2602 251.1637 -0.9118 -1.0254
29.00 7 382.2423 377.1525 -3.3635 -7.2084
29.00 8 319.6659 363.2105 0.2179 0.8747
29.00 9 83.7702 296.2654 1.8123 0.4143
30.00 0 434.1513 205.5210 -1.2848 0.8632
30.00 1 446.2789 391.7380 5.0960 1.6831
30.00 2 452.9128 17.4619 -2.4410 -9.1950
30.00 3 96.2448 325.4174 -3.1328 -8.4093
30.00 4 96.1869 316.7896 -4.0684 3.1635
30.00 5 237.1454 316.3257 0.3893 -0.7562
30.00 6 188.5043 250.1180 -0.7559 -1.0457
30.00 7 378.3223 371.5344 -3.9201 -5.6181
30.00 8 319.8320 363.5572 0.1661 0.3467
30.00 9 87.4642 299.4030 3.6940 3.1377
31.00 0 432.5243 206.3037 -1.6270 0.7827
31.00 1 451.8480 392.7762 5.5690 1.0382
31.00 2 451.8403 12.2959 -1.0726 -5.1660
31.00 3 91.9003 313.2168 -4.3445 -12.2006
31.00 4 90.5386 320.7197 -5.6483 3.9301
31.00 5 237.6833 315.6364 0.5378 -0.6893
31.00 6 187.9147 249.0572 -0.5896 -1.0608
31.00 7 374.9119 365.8062 -3.4104 -5.7282
31.00 8 319.9678 363.3372 0.1358 -0.2199
31.00 9 92.8799 305.2426 5.4157 5.8396
32.00 0 430.5417 207.0106 -1.9826 0.7069
32.00 1 456.3198 393.6577 4.4719 0.8815
32.00 2 452.1183 11.3224 0.2780 -0.9735
32.00 3 86.1151 301.7753 -5.7852 -11.4415
32.00 4 83.8721 320.8996 -6.6665 0.1799
32.00 5 238.3481 314.9975 0.6648 -0.6389
32.00 6 187.2496 248.0134 -0.6651 -1.0438
32.00 7 370.8980 360.4992 -4.0139 -5.3070
32.00 8 320.0786 362.5195 0.1109 -0.8177
32.00 9 98.4703 308.4882 5.5904 3.2455
33.00 0 428.1945 207.6422 -2.3471 0.6316
33.00 1 459.6692 394.3657 3.3494 0.7080
33.00 2 453.7513 14.7425 1.6330 3.4202
33.00 3 79.1132 291.0658 -7.0019 -10.7095
33.00 4 76.7293 319.6974 -7.1427 -1.2022
33.00 5 239.1364 314.4241 0.7884 -0.5734
33.00 6 186.4855 246.9992 -0.7641 -1.0143
33.00 7 366.2554 355.6043 -4.6426 -4.8949
33.00 8 319.7634 361.6300 -0.3153 -0.8896
33.00 9 104.3270 309.0831 5.8567 0.5949
34.00 0 426.2806 208.0308 -1.9140 0.3886
34.00 1 461.8540 394.8423 2.1848 0.4766
34.00 2 456.7409 22.7375 2.9896 7.9950
34.00 3 71.4076 283.4859 -7.7055 -7.5798
34.00 4 68.0013 317.1410 -8.7280 -2.5564
34.00 5 240.0397 313.9248 0.9033 -0.4993
34.00 6 185.6204 245.9887 -0.8651 -1.0104
34.00 7 361.2530 351.3602 -5.0024 -4.2441
34.00 8 319.4201 360.1046 -0.3432 -1.5253
34.00 9 109.4716 307.4865 5.1446 -1.5965
35.00 0 424.8073 208.2177 -1.4733 0.1869
35.00 1 465.2589 397.2643 3.4049 2.4220
35.00 2 458.3105 29.7302 1.5696 6.9927
35.00 3 62.6196 273.2641 -8.7880 -10.2218
35.00 4 57.7472 315.0165 -10.2542 -2.1245
35.00 5 240.7183 313.4738 0.6786 -0.4510
35.00 6 184.6263 244.9475 -0.9940 -1.0412
35.00 7 355.9034 347.7507 -5.3496 -3.6095
35.00 8 319.0564 357.9470 -0.3637 -2.1577
35.00 9 113.7311 303.6200 4.2595 -3.8665
36.00 0 423.7828 208.1794 -1.0244 -0.0382
36.00 1 469.8833 401.5978 4.6244 4.3335
36.00 2 458.4369 35.6529 0.1264 5.9227
36.00 3 51.4210 262.7727 -11.1986 -10.4914
36.00 4 47.4533 314.3220 -10.2939 -0.6945
36.00 5 241.1801 313.0745 0.4618 -0.3993
36.00 6 183.5290 243.8672 -1.0973 -1.0804
36.00 7 350.6386 343.5859 -5.2648 -4.1648
36.00 8 318.6811 356.2199 -0.3753 -1.7270
36.00 9 118.1910 300.6524 4.4599 -2.9676
37.00 0 423.2307 207.9065 -0.5522 -0.2730
37.00 1 474.1341 404.1339 4.2507 2.5361
37.00 2 458.8151 41.4187 0.3782 5.7658
37.00 3 39.4054 253.7772 -12.0156 -8.9955
37.00 4 38.1407 318.3058 -9.3126 3.9838
37.00 5 241.4118 312.6931 0.2317 -0.3814
37.00 6 182.3225 242.7161 -1.2065 -1.1511
37.00 7 345.4395 338.9077 -5.1991 -4.6783
37.00 8 318.2896 354.8813 -0.3915 -1.3386
37.00 9 122.9497 298.5823 4.7586 -2.0701
38.00 0 423.1542 207.4302 -0.0765 -0.4763
38.00 1 478.3057 403.4556 4.1716 -0.6782
38.00 2 459.6799 47.4798 0.8648 6.0611
38.00 3 26.3431 240.5203 -13.0623 -13.2570
38.00 4 30.2666 327.3127 -7.8741 9.0069
38.00 5 241.4026 312.3030 -0.0092 -0.3902
38.00 6 180.9962 241.4846 -1.3263 -1.2315
38.00 7 340.5580 334.3870 -4.8815 -4.5207
38.00 8 317.9005 353.9994 -0.3891 -0.8819
38.00 9 127.1942 295.5459 4.2445 -3.0364
39.00 0 423.5557 206.7829 0.4015 -0.6473
39.00 1 482.4205 399.4926 4.1148 -3.9630
39.00 2 461.0814 53.7515 1.4016 6.2717
39.00 3 17.9873 225.5515 -8.3557 -14.9688
39.00 4 26.9555 338.9552 -3.3111 11.6425
39.00 5 241.1642 311.9199 -0.2383 -0.3831
39.00 6 179.5688 240.2055 -1.4274 -1.2790
39.00 7 335.9940 330.0183 -4.5640 -4.3688
39.00 8 317.5179 353.5748 -0.3826 -0.4246
39.00 9 130.8709 291.3380 3.6767 -4.2079
40.00 0 424.4424 205.9622 0.8868 -0.8207
40.00 1 485.7026 393.9419 3.2821 -5.5507
40.00 2 463.6150 56.9589 2.5335 3.2074
40.00 3 57.8145 211.7001 39.8272 -13.8514
40.00 4 30.4698 357.6230 3.5143 18.6678
40.00 5 240.6734 311.5446 -0.4909 -0.3753
40.00 6 178.4251 238.8003 -1.1438 -1.4053
40.00 7 331.4279 325.9735 -4.5661 -4.0448
40.00 8 317.1447 353.6083 -0.3732 0.0335
40.00 9 134.2430 287.2990 3.3721 -4.0390
41.00 0 425.8398 204.9864 1.3974 -0.9758
41.00 1 488.1281 386.7678 2.4256 -7.1741
41.00 2 467.2625 57.0292 3.6475 0.0702
41.00 3 99.2370 199.2544 41.4225 -12.4457
41.00 4 33.8610 371.5170 3.3912 13.8940
41.00 5 239.9149 311.1828 -0.7585 -0.3618
41.00 6 177.6463 237.3278 -0.7787 -1.4725
41.00 7 327.2296 321.5508 -4.1983 -4.4227
41.00 8 316.7764 354.1193 -0.3683 0.5111
41.00 9 137.7486 281.0961 3.5056 -6.2029
42.00 0 427.7563 203.8834 1.9164 -1.1031
42.00 1 490.9249 381.6392 2.7968 -5.1286
42.00 2 471.9877 53.8666 4.7252 -3.1625
42.00 3 143.1568 185.6236 43.9199 -13.6308
42.00 4 34.5674 387.5365 0.7064 16.0195
42.00 5 239.3764 310.7957 -0.5385 -0.3871
42.00 6 177.2313 235.7062 -0.4150 -1.6216
42.00 7 322.7311 317.2838 -4.4984 -4.2670
42.00 8 316.4147 355.1350 -0.3617 1.0157
42.00 9 141.3917 272.8753 3.6431 -8.2208
43.00 0 430.1896 202.6528 2.4333 -1.2305
43.00 1 493.2856 378.1519 2.3607 -3.4873
43.00 2 476.0892 54.7882 4.1015 0.9216
43.00 3 186.1555 171.9684 42.9987 -13.6551
43.00 4 28.3135 412.4768 -6.2539 24.9403
43.00 5 239.0818 310.4038 -0.2946 -0.3919
43.00 6 177.1679 233.9330 -0.0634 -1.7732
43.00 7 318.1833 312.5474 -4.5478 -4.7364
43.00 8 316.0596 356.6989 -0.3552 1.5639
43.00 9 145.1897 264.4798 3.7980 -8.3956
44.00 0 432.2672 201.2999 2.0776 -1.3530
44.00 1 494.6750 373.6485 1.3894 -4.5034
44.00 2 479.5914 59.8852 3.5022 5.0970
44.00 3 229.0435 158.5154 42.8879 -13.4531
44.00 4 7.1400 443.6136 -21.1735 31.1368
44.00 5 239.0494 310.0424 -0.0324 -0.3614
44.00 6 177.4537 232.0379 0.2858 -1.8951
44.00 7 313.4571 307.6033 -4.7262 -4.9441
44.00 8 315.6875 358.8457 -0.3721 2.1468
44.00 9 149.5555 257.5531 4.3658 -6.9267
45.00 0 433.9815 199.8544 1.7143 -1.4455
45.00 1 495.0823 368.0654 0.4073 -5.5831
45.00 2 482.5209 69.2784 2.9295 9.3932
45.00 3 272.0410 145.0678 42.9975 -13.4476
45.00 4 498.3174 9.5845 -8.8226 65.9709
45.00 5 239.2696 309.7334 0.2202 -0.3090
45.00 6 178.0321 230.0321 0.5784 -2.0058
45.00 7 308.7994 302.8605 -4.6576 -4.7428
45.00 8 315.3005 361.5952 -0.3870 2.7495
45.00 9 153.5590 249.2167 4.0035 -8.3364
46.00 0 435.6276 199.0429 1.6461 -0.8115
46.00 1 496.4013 361.4532 1.3190 -6.6122
46.00 2 483.0472 74.8384 0.5263 5.5600
46.00 3 314.9510 130.8298 42.9100 -14.2380
46.00 4 490.0348 79.5764 -8.2827 69.9919
46.00 5 239.3879 310.0550 0.1183 0.3216
46.00 6 178.8987 227.9805 0.8665 -2.0516
46.00 7 304.1232 297.8739 -4.6763 -4.9866
46.00 8 314.9354 363.7223 -0.3651 2.1270
46.00 9 157.5573 241.0188 3.9983 -8.1979
47.00 0 437.1924 198.8530 1.5648 -0.1899
47.00 1 498.6781 353.8507 2.2768 -7.6025
47.00 2 485.4859 81.4206 2.4387 6.5822
47.00 3 357.9480 116.1727 42.9970 -14.6571
47.00 4 480.3147 152.5197 -9.7201 72.9433
47.00 5 239.7740 310.3831 0.3862 0.3281
47.00 6 179.6533 226.3949 0.7546 -1.5856
47.00 7 299.2119 292.9007 -4.9112 -4.9732
47.00 8 314.6095 365.1971 -0.3259 1.4748
47.00 9 161.4836 232.9245 3.9263 -8.0943
48.00 0 438.6766 199.2298 1.4842 0.3768
48.00 1 1.1582 347.7378 2.4801 -6.1129
48.00 2 487.9043 86.7433 2.4184 5.3227
48.00 3 401.4268 98.9004 43.4788 -17.2724
48.00 4 471.0830 227.4188 -9.2317 74.8990
48.00 5 240.4597 310.6953 0.6857 0.3123
48.00 6 180.3120 225.2416 0.6588 -1.1533
48.00 7 294.4799 287.5754 -4.7320 -5.3253
48.00 8 314.3424 366.0386 -0.2670 0.8415
48.00 9 165.5649 225.6673 4.0813 -7.2572
49.00 0 440.0791 200.1142 1.4025 0.8843
49.00 1 147.7283 359.4181 146.5701 11.6803
49.00 2 490.2767 90.8847 2.3724 4.1414
49.00 3 444.7647 81.7364 43.3379 -17.1640
49.00 4 461.7238 301.5183 -9.3592 74.0996
49.00 5 240.8353 310.9933 0.3756 0.2979
49.00 6 181.2404 224.5027 0.9284 -0.7388
49.00 7 289.5574 282.5847 -4.9225 -4.9907
49.00 8 314.0972 366.1904 -0.2452 0.1518
49.00 9 169.5921 217.4016 4.0272 -8.2657
50.00 0 441.6153 200.6745 1.5361 0.5603
50.00 1 294.2440 370.6565 146.5157 11.2383
50.00 2 494.3888 94.9123 4.1121 4.0275
50.00 3 486.9834 60.9103 42.2186 -20.8261
50.00 4 451.6950 375.6869 -10.0288 74.1686
50.00 5 240.8556 311.2256 0.0203 0.2324
50.00 6 182.4510 224.1695 1.2106 -0.3332
50.00 7 284.9769 277.7565 -4.5805 -4.8282
50.00 8 313.8758 365.6238 -0.2214 -0.5666
50.00 9 174.0287 209.5923 4.4367 -7.8093
51.00 0 443.3168 200.8654 1.7015 0.1910
51.00 1 441.1930 381.5798 146.9489 10.9234
51.00 2 0.2917 98.8809 5.9029 3.9687
51.00 3 26.5606 36.5575 39.5772 -24.3528
51.00 4 442.1186 451.0569 -9.5764 75.3700
51.00 5 240.5009 311.3553 -0.3547 0.1297
51.00 6 183.9686 224.3010 1.5176 0.1315
