0.00 0 420.0939 197.1915 0.0000 0.0000 
0.00 1 399.2200 455.8237 0.0000 0.0000 
0.00 2 167.6114 384.1148 0.0000 0.0000 
0.00 3 276.9850 238.6985 0.0000 0.0000 
0.00 4 182.3922 256.7005 0.0000 0.0000 
0.00 5 458.0975 317.8559 0.0000 0.0000 
0.00 6 70.8013 303.4844 0.0000 0.0000 
0.00 7 121.4434 68.6158 0.0000 0.0000 
0.00 8 78.3395 200.4722 0.0000 0.0000 
0.00 9 54.4044 499.4622 0.0000 0.0000 
0.00 10 256.4662 419.5561 0.0000 0.0000 
0.00 11 148.0158 318.7761 0.0000 0.0000 
0.00 12 246.7915 486.3875 0.0000 0.0000 
0.00 13 385.6789 263.3725 0.0000 0.0000 
0.00 14 200.1143 445.7647 0.0000 0.0000 
0.00 15 176.2292 403.8623 0.0000 0.0000 
0.00 16 34.8776 474.6635 0.0000 0.0000 
0.00 17 43.0279 96.1069 0.0000 0.0000 
0.00 18 445.1163 174.4465 0.0000 0.0000 
0.00 19 10.0115 228.8509 0.0000 0.0000 
0.00 20 119.1400 485.3170 0.0000 0.0000 
0.00 21 425.4599 133.3329 0.0000 0.0000 
0.00 22 187.6035 380.1244 0.0000 0.0000 
0.00 23 333.8619 265.8032 0.0000 0.0000 
0.00 24 218.8188 465.9175 0.0000 0.0000 
0.00 25 360.4762 142.1467 0.0000 0.0000 
0.00 26 319.9894 177.0243 0.0000 0.0000 
0.00 27 82.9871 220.0523 0.0000 0.0000 
0.00 28 414.6006 165.1686 0.0000 0.0000 
0.00 29 446.6862 175.1801 0.0000 0.0000 
0.00 30 478.2341 294.3201 0.0000 0.0000 
0.00 31 429.3382 219.7800 0.0000 0.0000 
0.00 32 199.2183 407.3835 0.0000 0.0000 
0.00 33 455.4860 241.2453 0.0000 0.0000 
0.00 34 475.1262 460.0641 0.0000 0.0000 
0.00 35 440.5311 320.5403 0.0000 0.0000 
0.00 36 309.7982 140.5297 0.0000 0.0000 
0.00 37 153.7289 223.5168 0.0000 0.0000 
0.00 38 93.7666 138.1173 0.0000 0.0000 
0.00 39 208.2506 84.8035 0.0000 0.0000 
0.00 40 51.5856 63.0377 0.0000 0.0000 
0.00 41 380.2376 492.3758 0.0000 0.0000 
0.00 42 342.2225 191.5942 0.0000 0.0000 
0.00 43 184.3318 147.0802 0.0000 0.0000 
0.00 44 292.2443 122.2064 0.0000 0.0000 
0.00 45 366.0742 62.7374 0.0000 0.0000 
0.00 46 82.0510 372.5357 0.0000 0.0000 
0.00 47 475.0520 26.2646 0.0000 0.0000 
0.00 48 88.1053 120.0312 0.0000 0.0000 
0.00 49 366.3272 328.2818 0.0000 0.0000 
0.00 50 319.7292 379.8674 0.0000 0.0000 
0.00 51 67.4512 260.1050 0.0000 0.0000 
0.00 52 34.9532 102.3275 0.0000 0.0000 
0.00 53 409.8387 286.6593 0.0000 0.0000 
0.00 54 25.9694 78.9036 0.0000 0.0000 
